OBJECTID,FIPS,COUNTY,STATE,POP2020,SQMI,Id,Country code,ENRICH_FID,Aggregation method,Population to polygon size rating for the country,Apportionment confidence for the country,Has data,2021 Education,2021 Avg: Education,2021 Index: Education,2021 Health Care,2021 Index: Health Care,2021 Avg: Health Care,2021 HH Operations,2021 Avg: HH Operations,2021 Index: HH Operations,2021 Total Crime Aggregate,2021 Personal Crime Aggregate,2021 Murder Aggregate,2021 Rape Aggregate,2021 Robbery Aggregate,2021 Assault Aggregate,2021 Property Crime Aggregate,2021 Burglary Aggregate,2021 Larceny Aggregate,2021 Motor Vehicle Theft Aggregate,2021 Total Crime Index,2021 Personal Crime Index,2021 Murder Index,2021 Rape Index,2021 Robbery Index,2021 Assault Index,2021 Property Crime Index,2021 Burglary Index,2021 Larceny Index,2021 Motor Vehicle Theft Index,Invalid1,Invalid2
615,06073013425,San Diego County,CA,,1.14000000,14,US,615,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1416936.00000000,2553.04000000,148.00000000,4974106.00000000,144.00000000,8962.35000000,2017240.00000000,3634.67000000,164.00000000,204880.00000000,102440.00000000,27317.00000000,52358.00000000,225368.00000000,63740.00000000,220815.00000000,104716.00000000,239026.00000000,302767.00000000,90.00000000,45.00000000,12.00000000,23.00000000,99.00000000,28.00000000,97.00000000,46.00000000,105.00000000,133.00000000,,
616,06073013607,San Diego County,CA,,0.98000000,15,US,616,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1950793.00000000,1895.81000000,110.00000000,5449957.00000000,85.00000000,5296.36000000,2024023.00000000,1966.98000000,89.00000000,131889.00000000,141555.00000000,197083.00000000,47513.00000000,219471.00000000,127180.00000000,130015.00000000,133738.00000000,115640.00000000,236706.00000000,54.00000000,58.00000000,81.00000000,19.00000000,90.00000000,52.00000000,53.00000000,55.00000000,47.00000000,97.00000000,,
617,06073013608,San Diego County,CA,,0.48000000,16,US,617,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3379713.00000000,1981.07000000,115.00000000,13416135.00000000,126.00000000,7864.09000000,4605147.00000000,2699.38000000,122.00000000,184245.00000000,88104.00000000,44740.00000000,30407.00000000,251855.00000000,33086.00000000,200027.00000000,222846.00000000,196983.00000000,169328.00000000,46.00000000,22.00000000,11.00000000,8.00000000,63.00000000,8.00000000,50.00000000,56.00000000,49.00000000,43.00000000,,
618,06073014701,San Diego County,CA,,0.43000000,17,US,618,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2639614.00000000,1654.93000000,96.00000000,9649226.00000000,97.00000000,6049.67000000,3449367.00000000,2162.61000000,98.00000000,361778.00000000,219724.00000000,133678.00000000,401656.00000000,156748.00000000,218324.00000000,383121.00000000,362492.00000000,378215.00000000,461174.00000000,94.00000000,57.00000000,35.00000000,104.00000000,41.00000000,57.00000000,100.00000000,94.00000000,98.00000000,120.00000000,,
619,06073014702,San Diego County,CA,,0.55000000,18,US,619,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3134722.00000000,2010.73000000,116.00000000,8015566.00000000,82.00000000,5141.48000000,3155444.00000000,2024.02000000,92.00000000,201450.00000000,113538.00000000,97799.00000000,158892.00000000,119803.00000000,102606.00000000,215796.00000000,280061.00000000,166084.00000000,475857.00000000,52.00000000,30.00000000,25.00000000,41.00000000,31.00000000,27.00000000,56.00000000,73.00000000,43.00000000,124.00000000,,
620,06073015001,San Diego County,CA,,0.66000000,19,US,620,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3630270.00000000,2105.73000000,122.00000000,12230616.00000000,114.00000000,7094.32000000,4440317.00000000,2575.59000000,116.00000000,448526.00000000,412525.00000000,256307.00000000,279093.00000000,660491.00000000,340896.00000000,453642.00000000,331317.00000000,443686.00000000,761475.00000000,105.00000000,97.00000000,60.00000000,65.00000000,155.00000000,80.00000000,106.00000000,78.00000000,104.00000000,178.00000000,,
621,06073015002,San Diego County,CA,,0.53000000,20,US,621,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1517945.00000000,1406.81000000,82.00000000,4801040.00000000,71.00000000,4449.53000000,1711420.00000000,1586.12000000,72.00000000,480298.00000000,451269.00000000,432796.00000000,274456.00000000,654472.00000000,398489.00000000,482937.00000000,219037.00000000,540995.00000000,562107.00000000,182.00000000,171.00000000,164.00000000,104.00000000,248.00000000,151.00000000,183.00000000,83.00000000,205.00000000,213.00000000,,
622,06073015407,San Diego County,CA,,0.32000000,21,US,622,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1692974.00000000,1350.06000000,78.00000000,4422216.00000000,57.00000000,3526.49000000,1731844.00000000,1381.06000000,62.00000000,161212.00000000,138941.00000000,104859.00000000,192688.00000000,120592.00000000,138940.00000000,165142.00000000,250336.00000000,102230.00000000,496738.00000000,41.00000000,35.00000000,27.00000000,49.00000000,31.00000000,35.00000000,42.00000000,64.00000000,26.00000000,126.00000000,,
623,06073015408,San Diego County,CA,,1.07000000,22,US,623,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2669791.00000000,1976.16000000,114.00000000,8700223.00000000,103.00000000,6439.84000000,3120933.00000000,2310.09000000,104.00000000,186949.00000000,80424.00000000,29062.00000000,134070.00000000,41741.00000000,86637.00000000,205309.00000000,237884.00000000,206219.00000000,124512.00000000,51.00000000,22.00000000,8.00000000,36.00000000,11.00000000,24.00000000,56.00000000,65.00000000,56.00000000,34.00000000,,
624,06073015705,San Diego County,CA,,0.16000000,23,US,624,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1248122.00000000,863.75000000,50.00000000,3689100.00000000,41.00000000,2553.01000000,1381210.00000000,955.85000000,43.00000000,273568.00000000,506575.00000000,347592.00000000,365081.00000000,856956.00000000,393048.00000000,237686.00000000,292490.00000000,119860.00000000,1014675.00000000,56.00000000,103.00000000,71.00000000,75.00000000,175.00000000,80.00000000,49.00000000,60.00000000,24.00000000,207.00000000,,
625,06073015706,San Diego County,CA,,0.10000000,24,US,625,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,473455.00000000,558.98000000,32.00000000,2177680.00000000,41.00000000,2571.05000000,733688.00000000,866.22000000,39.00000000,153240.00000000,114930.00000000,48526.00000000,20432.00000000,240076.00000000,81728.00000000,160902.00000000,173672.00000000,107268.00000000,526124.00000000,60.00000000,45.00000000,19.00000000,8.00000000,94.00000000,32.00000000,63.00000000,68.00000000,42.00000000,206.00000000,,
626,06073016403,San Diego County,CA,,2.07000000,25,US,626,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3740103.00000000,2350.79000000,136.00000000,11804183.00000000,119.00000000,7419.35000000,4353106.00000000,2736.08000000,124.00000000,288734.00000000,212927.00000000,115339.00000000,154912.00000000,381072.00000000,156877.00000000,303383.00000000,381876.00000000,231598.00000000,687505.00000000,64.00000000,47.00000000,25.00000000,34.00000000,84.00000000,35.00000000,67.00000000,84.00000000,51.00000000,151.00000000,,
627,06073016404,San Diego County,CA,,0.25000000,26,US,627,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1082059.00000000,940.92000000,55.00000000,3930876.00000000,55.00000000,3418.15000000,1331481.00000000,1157.81000000,52.00000000,381313.00000000,472148.00000000,296303.00000000,456287.00000000,509924.00000000,464988.00000000,366010.00000000,365482.00000000,308647.00000000,802524.00000000,115.00000000,143.00000000,89.00000000,138.00000000,154.00000000,140.00000000,111.00000000,110.00000000,93.00000000,242.00000000,,
628,06073016618,San Diego County,CA,,0.42000000,27,US,628,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2425813.00000000,1548.06000000,90.00000000,8617008.00000000,88.00000000,5499.05000000,2965630.00000000,1892.55000000,86.00000000,75361.00000000,126107.00000000,47086.00000000,50707.00000000,46354.00000000,169611.00000000,65217.00000000,150761.00000000,43465.00000000,81139.00000000,21.00000000,35.00000000,13.00000000,14.00000000,13.00000000,47.00000000,18.00000000,42.00000000,12.00000000,22.00000000,,
629,06073016619,San Diego County,CA,,1.83000000,28,US,629,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2733306.00000000,1548.62000000,90.00000000,10886310.00000000,99.00000000,6167.88000000,3705497.00000000,2099.43000000,95.00000000,129532.00000000,141440.00000000,91052.00000000,82108.00000000,55276.00000000,186576.00000000,127296.00000000,192920.00000000,105300.00000000,170196.00000000,32.00000000,34.00000000,22.00000000,20.00000000,13.00000000,45.00000000,31.00000000,47.00000000,26.00000000,41.00000000,,
630,06073016620,San Diego County,CA,,0.36000000,29,US,630,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1743917.00000000,2020.76000000,117.00000000,6782526.00000000,126.00000000,7859.24000000,2449355.00000000,2838.19000000,128.00000000,77996.00000000,110704.00000000,20128.00000000,153476.00000000,35224.00000000,133348.00000000,75480.00000000,133348.00000000,60384.00000000,57868.00000000,31.00000000,44.00000000,8.00000000,61.00000000,14.00000000,53.00000000,30.00000000,53.00000000,24.00000000,23.00000000,,
631,06073016621,San Diego County,CA,,2.34000000,30,US,631,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3391182.00000000,2784.22000000,161.00000000,8775496.00000000,116.00000000,7204.84000000,3452257.00000000,2834.37000000,128.00000000,134579.00000000,101695.00000000,29967.00000000,196002.00000000,53738.00000000,106699.00000000,138749.00000000,155254.00000000,142382.00000000,78164.00000000,38.00000000,29.00000000,9.00000000,56.00000000,15.00000000,30.00000000,39.00000000,44.00000000,41.00000000,22.00000000,,
632,06073016703,San Diego County,CA,,0.60000000,31,US,632,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,1756033.00000000,1946.82000000,113.00000000,6650532.00000000,118.00000000,7373.10000000,2418689.00000000,2681.47000000,121.00000000,245378.00000000,367703.00000000,218694.00000000,83713.00000000,509496.00000000,360934.00000000,225806.00000000,193137.00000000,209398.00000000,421569.00000000,99.00000000,149.00000000,89.00000000,34.00000000,206.00000000,146.00000000,91.00000000,78.00000000,85.00000000,171.00000000,,
633,06073016704,San Diego County,CA,,1.81000000,32,US,633,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5097524.00000000,2062.94000000,120.00000000,18690448.00000000,121.00000000,7563.92000000,6713112.00000000,2716.76000000,123.00000000,420273.00000000,420273.00000000,260169.00000000,366905.00000000,613731.00000000,353563.00000000,420273.00000000,406931.00000000,393589.00000000,653757.00000000,63.00000000,63.00000000,39.00000000,55.00000000,92.00000000,53.00000000,63.00000000,61.00000000,59.00000000,98.00000000,,
634,06073016705,San Diego County,CA,,0.58000000,33,US,634,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2236317.00000000,1153.34000000,67.00000000,8513358.00000000,70.00000000,4390.59000000,2960965.00000000,1527.06000000,69.00000000,289849.00000000,181263.00000000,228833.00000000,75683.00000000,263421.00000000,167058.00000000,305904.00000000,194477.00000000,313436.00000000,465628.00000000,61.00000000,38.00000000,48.00000000,16.00000000,56.00000000,35.00000000,65.00000000,41.00000000,66.00000000,99.00000000,,
635,06073016706,San Diego County,CA,,0.71000000,34,US,635,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2677789.00000000,3070.86000000,178.00000000,7798588.00000000,143.00000000,8943.33000000,2824230.00000000,3238.80000000,146.00000000,162040.00000000,88530.00000000,149195.00000000,145250.00000000,189215.00000000,38845.00000000,174150.00000000,203865.00000000,129600.00000000,456495.00000000,63.00000000,34.00000000,58.00000000,56.00000000,73.00000000,15.00000000,67.00000000,79.00000000,50.00000000,177.00000000,,
636,06073016812,San Diego County,CA,,8.50000000,35,US,636,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2444777.00000000,1829.92000000,106.00000000,10404378.00000000,125.00000000,7787.71000000,3467019.00000000,2595.07000000,117.00000000,234148.00000000,103166.00000000,71705.00000000,32537.00000000,167043.00000000,89675.00000000,256476.00000000,290573.00000000,213609.00000000,517727.00000000,69.00000000,30.00000000,21.00000000,10.00000000,49.00000000,26.00000000,75.00000000,85.00000000,63.00000000,152.00000000,,
637,06073016813,San Diego County,CA,,3.54000000,36,US,637,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2661513.00000000,2011.73000000,117.00000000,11781823.00000000,143.00000000,8905.38000000,3880309.00000000,2932.96000000,133.00000000,170460.00000000,73859.00000000,61367.00000000,77278.00000000,28403.00000000,92040.00000000,186371.00000000,218235.00000000,159089.00000000,326102.00000000,50.00000000,22.00000000,18.00000000,23.00000000,8.00000000,27.00000000,55.00000000,64.00000000,47.00000000,96.00000000,,
638,06073017057,San Diego County,CA,,1.15000000,37,US,638,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,4306593.00000000,2951.74000000,171.00000000,13421686.00000000,147.00000000,9199.24000000,5215029.00000000,3574.39000000,162.00000000,128402.00000000,157280.00000000,15998.00000000,557595.00000000,121346.00000000,109782.00000000,123038.00000000,52126.00000000,150255.00000000,61658.00000000,36.00000000,44.00000000,5.00000000,157.00000000,34.00000000,31.00000000,35.00000000,15.00000000,42.00000000,17.00000000,,
639,06073017058,San Diego County,CA,,0.69000000,38,US,639,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3798334.00000000,2428.60000000,141.00000000,10621485.00000000,109.00000000,6791.23000000,4280304.00000000,2736.77000000,124.00000000,125234.00000000,93820.00000000,17446.00000000,263967.00000000,158520.00000000,43270.00000000,129218.00000000,64518.00000000,154173.00000000,77750.00000000,33.00000000,25.00000000,5.00000000,70.00000000,42.00000000,12.00000000,34.00000000,17.00000000,41.00000000,21.00000000,,
640,06073017059,San Diego County,CA,,0.83000000,39,US,640,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,3574857.00000000,1971.79000000,114.00000000,15580095.00000000,138.00000000,8593.54000000,5111245.00000000,2819.22000000,128.00000000,44594.00000000,63814.00000000,48006.00000000,279227.00000000,13648.00000000,50360.00000000,40750.00000000,46039.00000000,43536.00000000,15138.00000000,13.00000000,19.00000000,14.00000000,82.00000000,4.00000000,15.00000000,12.00000000,13.00000000,13.00000000,4.00000000,,
641,06073017060,San Diego County,CA,,1.61000000,40,US,641,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,2899730.00000000,2408.41000000,140.00000000,12928767.00000000,172.00000000,10738.18000000,4168067.00000000,3461.85000000,157.00000000,48096.00000000,35536.00000000,70750.00000000,76327.00000000,10232.00000000,38048.00000000,50608.00000000,51069.00000000,58052.00000000,10278.00000000,19.00000000,14.00000000,28.00000000,30.00000000,4.00000000,15.00000000,20.00000000,20.00000000,23.00000000,4.00000000,,
642,06073017061,San Diego County,CA,,6.95000000,41,US,642,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,6661321.00000000,4691.07000000,272.00000000,20483296.00000000,231.00000000,14424.86000000,7695355.00000000,5419.26000000,245.00000000,191264.00000000,59677.00000000,63125.00000000,132832.00000000,17928.00000000,63192.00000000,212794.00000000,184948.00000000,209302.00000000,278543.00000000,53.00000000,17.00000000,18.00000000,37.00000000,5.00000000,18.00000000,59.00000000,52.00000000,58.00000000,78.00000000,,
643,06073017062,San Diego County,CA,,4.88000000,42,US,643,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,12499684.00000000,6297.07000000,365.00000000,32228576.00000000,260.00000000,16236.06000000,12792429.00000000,6444.55000000,291.00000000,475794.00000000,97599.00000000,30500.00000000,408695.00000000,42699.00000000,67099.00000000,536794.00000000,274497.00000000,579493.00000000,701492.00000000,78.00000000,16.00000000,5.00000000,67.00000000,7.00000000,11.00000000,88.00000000,45.00000000,95.00000000,115.00000000,,
644,06073017063,San Diego County,CA,,0.67000000,43,US,644,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,5064999.00000000,2892.63000000,168.00000000,18288826.00000000,167.00000000,10444.79000000,6493058.00000000,3708.20000000,168.00000000,133749.00000000,196507.00000000,36592.00000000,462121.00000000,246562.00000000,136838.00000000,124260.00000000,126194.00000000,124407.00000000,105133.00000000,28.00000000,42.00000000,8.00000000,98.00000000,52.00000000,29.00000000,26.00000000,27.00000000,26.00000000,22.00000000,,
645,06073017064,San Diego County,CA,,0.72000000,44,US,645,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,7639200.00000000,3481.86000000,202.00000000,26817155.00000000,196.00000000,12222.95000000,10875648.00000000,4957.00000000,224.00000000,423148.00000000,114752.00000000,186472.00000000,193644.00000000,143440.00000000,93236.00000000,473352.00000000,243848.00000000,502040.00000000,674169.00000000,59.00000000,16.00000000,26.00000000,27.00000000,20.00000000,13.00000000,66.00000000,34.00000000,70.00000000,94.00000000,,
646,06073017065,San Diego County,CA,,1.81000000,45,US,646,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.19100000,2.57600000,1,9309695.00000000,3480.26000000,202.00000000,32681372.00000000,196.00000000,12217.34000000,13253871.00000000,4954.72000000,224.00000000,484098.00000000,131281.00000000,213331.00000000,221536.00000000,164101.00000000,106666.00000000,541534.00000000,278972.00000000,574354.00000000,771275.00000000,59.00000000,16.00000000,26.00000000,27.00000000,20.00000000,13.00000000,66.00000000,34.00000000,70.00000000,94.00000000,,
